COD_LOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPO_MAD,TCH_REAL,cc_MAD,DIASMAD,EDAD,DIASSUP,MES_CORTE,CORE
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,140.66
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,143.07
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,135.97
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,137.1
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,138.04
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,132.68
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,134.76
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,114.92
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,141.77
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,135.36
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,113.7
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,133.77
50057,Montelimar-02,CF-19,MECANIZADA,CP72-2086,No,NO APLICADO,81.6885274,0,0,11.47271532,61,Feb,123.98
50057,Montelimar-02,CF-19,MECANIZADA,CP72-2086,No,NO APLICADO,81.6885274,0,0,11.47271532,61,Feb,106.69
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,136.51
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,141.67
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,142.95
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,119.2
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,141.11
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,130.49
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,141.54
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,142.57
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,143.86
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,143.32
50056,Montelimar-02,CF-18,MECANIZADA,CG04-10295,No,NO APLICADO,72.48037037,0,0,11.50558843,21,Feb,130.56
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,120.75
50057,Montelimar-02,CF-19,MECANIZADA,CP72-2086,No,NO APLICADO,81.6885274,0,0,11.47271532,61,Feb,132.29
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,137.46
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,136.71
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.51084813,42,Feb,121.93
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.51084813,42,Feb,121.36
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,132.58
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,130.57
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,137.06
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,139.35
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,137.07
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,129.34
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,132.13
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.01775148,8,Feb,130.96
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.51084813,42,Feb,123.68
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.51084813,42,Feb,114.05
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,136.34
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.593688363,87,Feb,139.98
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,123.1
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,143.94
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,125.29
31001,La Baronesa,Baro-01,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,98.56361121,14.50839699,55,12.0973044,26,Mar,114.8
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,125.87
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,126.67
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,121.81
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,120.06
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,121.1
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,125.97
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,129.74
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,141.39
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,135.59
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,135.06
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,128.5
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,128.79
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,139.07
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,120.15
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,133.33
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,120.08
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,127.15
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.57659435,44,Feb,123.31
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,116.73
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,123.97
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,119.26
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,127.52
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,130.45
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,126.16
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,129.82
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,110.8
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,134.96
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,133.74
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,138.59
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,119.85
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,121.41
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,116.73
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,124.88
39021,San Antonio Nandayosi,SA-0121,MECANIZADA,CP89-2143,No,NO APLICADO,129.4410941,0,0,13.05062459,9,Feb,113.57
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,114.8
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,121.25
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,137.65
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,119.98
15001,Julio Cesar Conrado,SANTA ANA,MANUAL,Otras,No,NO APLICADO,36.9465505,0,0,12.45890861,105,Feb,137.91
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,116.73
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,117.46
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,134.39
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,120.27
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,113.68
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,104.03
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,111.93
50156,Montelimar-02,V-04,MECANIZADA,RB86-7515,No,NO APLICADO,147.1801406,0,0,13.54372124,43,Feb,119.13
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,125.23
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,128.35
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,132.22
15001,Julio Cesar Conrado,SANTA ANA,MANUAL,Otras,No,NO APLICADO,36.9465505,0,0,12.45890861,105,Feb,128.43
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,117.57
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,134.99
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,125.54
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,138.63
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,131.6
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,141.14
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,138.84
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,154.2
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,133.41
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,134.12
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,12.98487837,36,Feb,130.43
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.626561473,88,Feb,131.78
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,121.44
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,17,12.88625904,3,Feb,127.78
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,12.98487837,36,Feb,125.55
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,122.92
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,135.1
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,125.54
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,139.83
43001,San Francisco Palo Alto,SFPA-01,MECANIZADA,CP89-2143,Si,TRINEXAPAC ,132.329359,14.2069758,18,12.91913215,4,Feb,117
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,124.99
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,133.64
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,130.82
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,126.59
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,136.94
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,118.27
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,122.16
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,115.72
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,127.51
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,136.14
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,126.81
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,136.03
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,136.5
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,128.5
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,134.44
50063,Montelimar-02,CH-04,MECANIZADA,CP00-1630,No,NO APLICADO,82.11060606,0,0,11.76857331,37,Feb,125.82
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,124.67
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,124.44
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,129.38
50063,Montelimar-02,CH-04,MECANIZADA,CP00-1630,No,NO APLICADO,82.11060606,0,0,11.76857331,37,Feb,131.61
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,132.64
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,134.53
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,121.98
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,128.53
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,128.31
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,133.46
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,119.8
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,123.1
50061,Montelimar-02,CH-02,MECANIZADA,RB86-7515,No,NO APLICADO,113.6506557,0,0,13.01775148,37,Feb,128.32
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,134.82
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,143.17
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,129.46
50064,Montelimar-02,CH-05,MECANIZADA,CP72-2086,No,NO APLICADO,81.01504065,0,0,11.57133465,37,Feb,140.74
50064,Montelimar-02,CH-05,MECANIZADA,CP72-2086,No,NO APLICADO,81.01504065,0,0,11.57133465,37,Feb,135.64
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,137.85
50064,Montelimar-02,CH-05,MECANIZADA,CP72-2086,No,NO APLICADO,81.01504065,0,0,11.57133465,37,Feb,129.3
56001,San Diego,SD-01,MECANIZADA,CP72-2086,No,NO APLICADO,78.1980675,0,0,7.659434583,89,Feb,140.42
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,130.21
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,115.66
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,127.77
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,134.64
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,124.87
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,127.8
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,123.74
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,123.42
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,113.31
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,124.38
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,116.5
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,125.96
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.4069691,15,Feb,124.75
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.4069691,15,Feb,140.49
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.4069691,15,Feb,124.84
15001,Julio Cesar Conrado,SANTA ANA,MANUAL,Otras,No,NO APLICADO,36.9465505,0,0,12.49178172,106,Feb,114.82
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,125.38
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.16305062,89,Feb,128.51
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,124.86
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.34122288,30,Feb,121.55
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,132.98
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,125.72
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,125.99
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,128.62
15001,Julio Cesar Conrado,SANTA ANA,MANUAL,Otras,No,NO APLICADO,36.9465505,0,0,12.52465483,107,Feb,113.88
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,130.59
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,136.45
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,133.1
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,129.13
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,133.03
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,119
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,132.38
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,122.88
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,128.41
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,125.17
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,112.91
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,123.94
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,120.38
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,123.79
67008,La Cholpa,CHOLP02-01,MECANIZADA,RB86-7515,No,NO APLICADO,109.3050336,0,0,12.19592373,90,Feb,121.7
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,137.22
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,120.88
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,117.07
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,118.5
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,121.12
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,130.64
50131,Montelimar-02,M-01,MECANIZADA,RB86-7515,No,NO APLICADO,114.0110251,0,0,11.37409599,31,Feb,128.72
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,134.22
85001,Santa Isabel,STA I-01,MECANIZADA,CP88-1165,No,NO APLICADO,87.71076798,0,0,11.43984221,16,Feb,119.06
