COD_LOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPO_MAD,TCH_REAL,cc_MAD,DIASMAD,EDAD,DIASSUP,MES_CORTE,CORE
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,49.00,12.0644313,15,Nov,108.010
57046,El Apante,B-25,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,106.5619955,10.88568203,63.00,13.24786325,0,Ene,157.200
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,49.00,12.0644313,15,Nov,117.680
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,49.00,12.0644313,15,Nov,102.840
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,49.00,12.0644313,15,Nov,112.860
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,49.00,12.0644313,15,Nov,114.770
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,47.00,11.86719264,1,Nov,111.880
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,47.00,11.86719264,1,Nov,108.580
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,49.00,11.90006575,15,Nov,109.080
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,49.00,11.90006575,15,Nov,115.590
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,46.00,11.90006575,15,Nov,93.220
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,49.00,11.90006575,15,Nov,109.470
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,100.580
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,115.790
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,50.00,11.93293886,16,Nov,111.510
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,46.00,11.90006575,15,Nov,104.300
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,98.400
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,97.950
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,103.070
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,50.00,11.93293886,16,Nov,95.840
72005,La Chinampa,CH-05,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,190.1673333,10.56963867,50.00,12.0973044,16,Nov,111.140
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,50.00,11.93293886,16,Nov,119.140
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,99.490
72003,La Chinampa,CH-03,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,129.2587685,12.06881373,50.00,11.93293886,16,Nov,107.910
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,102.410
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,109.700
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,106.030
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,109.840
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,101.220
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,112.220
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,114.670
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,50.00,11.90006575,16,Nov,123.150
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,111.770
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,100.040
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,118.010
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,109.700
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,127.120
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,122.460
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,111.650
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,50.00,11.90006575,16,Nov,96.250
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,50.00,11.90006575,16,Nov,101.930
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,47.00,11.93293886,16,Nov,116.060
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,50.00,11.90006575,16,Nov,123.150
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,48.00,11.90006575,2,Nov,117.580
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,49.00,11.93293886,3,Nov,119.820
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,120.330
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,49.00,11.93293886,3,Nov,115.770
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,110.180
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,120.350
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,119.510
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,120.640
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,121.320
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,106.160
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,112.000
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,49.00,11.93293886,3,Nov,113.440
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,114.980
60007,Vasconia,ANIMAS-02,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,75.02749734,11.7290331,45.00,11.37409599,20,Dic,139.210
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,112.400
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,121.820
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,111.370
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,120.530
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,112.220
53109,Montelimar,E-25,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,99.91862483,14.91213477,49.00,11.93293886,3,Nov,116.020
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,101.520
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,108.870
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,111.720
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,87.010
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,109.190
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,114.120
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,99.290
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,104.600
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,108.710
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,118.350
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,100.450
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,111.930
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,101.660
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,87.530
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,118.240
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,101.960
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,96.610
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,95.810
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,123.780
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,117.880
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,118.870
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,110.970
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,110.140
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,49.00,10.58514135,17,Nov,106.640
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,48.00,11.96581197,17,Nov,110.040
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,49.00,11.90006575,17,Nov,117.100
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,51.00,11.93293886,17,Nov,123.770
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,120.870
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,109.670
53147,Montelimar,R-05,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.7141215,12.5917331,50.00,10.61801446,18,Dic,104.130
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,115.700
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,115.310
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,124.260
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,105.580
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,124.970
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,120.550
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,103.670
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,108.580
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,123.060
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,120.730
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,129.330
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,115.730
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,114.350
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,123.980
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,97.820
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,105.880
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,129.680
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,124.600
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,106.100
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,129.090
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,118.710
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,125.020
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,106.870
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,135.410
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,132.220
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,126.780
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,107.730
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,133.850
51012,Loma Alegre,B-02,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,106.7659937,12.45715002,49.00,11.99868508,18,Dic,124.490
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,130.790
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,138.080
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,110.420
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,106.090
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,107.610
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,122.530
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,132.170
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,106.900
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,120.020
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,49.00,12.0644313,18,Dic,135.040
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,131.890
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,97.000
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,52.00,11.96581197,18,Dic,105.480
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,50.00,11.93293886,18,Dic,130.550
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,104.160
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,119.730
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,104.130
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,132.130
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,135.360
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,116.510
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,129.830
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,116.460
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,125.700
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,116.840
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,128.010
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,133.030
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,130.510
53075,Montelimar,D-08,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,79.40888099,17.12654785,62.00,11.76857331,35,Dic,129.580
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,122.810
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,133.380
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,50.00,12.0973044,19,Dic,120.650
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,119.550
51019,Loma Alegre,B-09,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,126.9971963,10.23644646,50.00,12.0973044,19,Dic,100.700
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,101.630
53129,Montelimar,LAV-02,MECANIZADA,CP00-1101,Si,GLIFOSATO ALEMAN,115.47879,12.90280233,51.00,11.96581197,19,Dic,111.590
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,135.240
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,124.260
53128,Montelimar,LAV-01,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,94.07388889,12.6496312,50.00,11.96581197,19,Dic,119.520
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,124.480
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,126.930
53128,Montelimar,LAV-01,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,94.07388889,12.6496312,50.00,11.96581197,19,Dic,126.430
51002,Loma Alegre,A-06,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,108.347546,12.27531263,50.00,12.03155819,19,Dic,137.420
53128,Montelimar,LAV-01,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,94.07388889,12.6496312,50.00,11.96581197,19,Dic,126.260
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,132.490
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,143.790
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,141.360
73001,San Pedro,SP-0101,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,71.37077598,13.73111034,61.00,11.80144642,14,Ene,130.800
51002,Loma Alegre,A-06,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,108.347546,12.27531263,50.00,12.03155819,19,Dic,129.960
51002,Loma Alegre,A-06,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,108.347546,12.27531263,50.00,12.03155819,19,Dic,113.990
51002,Loma Alegre,A-06,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,108.347546,12.27531263,50.00,12.03155819,19,Dic,129.640
53128,Montelimar,LAV-01,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,94.07388889,12.6496312,50.00,11.96581197,19,Dic,117.060
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,135.150
72007,La Chinampa,CH-07,MECANIZADA,CP88-1165,Si,GLIFOSATO ALEMAN,121.5532097,12.83388571,53.00,11.99868508,19,Dic,132.060
