FECHA,LOTE,FINCA,VARIEDAD,HA,CONTAGUA,AGUAOPT,CLOROFILA,BIOMASA,MSAVI2,NDVI,CODFIN,RIEGO,EDAD,VARIEDAD2,TIPOSUELO
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.50,0.03,5.00,30.51,0.63,-0.28,0.38,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,1.86,0.02,4.88,32.18,0.68,-0.27,0.42,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,1.60,0.02,4.99,31.13,0.69,-0.28,0.41,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,1.26,0.02,4.97,30.24,0.62,-0.28,0.40,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.37,0.03,5.00,36.82,0.81,-0.24,0.46,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.56,0.03,4.96,36.62,0.82,-0.25,0.46,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.98,0.03,5.00,32.57,0.68,-0.27,0.40,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.32,0.03,4.92,35.63,0.80,-0.25,0.45,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,1.32,0.03,5.00,35.33,0.80,-0.26,0.42,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.19,0.03,5.00,40.07,0.94,-0.23,0.47,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.30,0.02,5.00,30.50,0.60,-0.29,0.38,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.41,0.03,5.00,36.02,0.87,-0.25,0.45,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,1.54,0.02,4.59,27.41,0.55,-0.31,0.37,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0101,RONALD_GUIDO,OTRAS,0.90,0.02,5.00,29.28,0.61,-0.29,0.38,28001,Goteo, 1.81 ,OTRAS,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,0.41,0.03,4.30,39.62,0.88,-0.24,0.47,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,0.42,0.03,4.29,35.84,0.80,-0.25,0.45,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,1.21,0.03,4.28,34.63,0.80,-0.26,0.45,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,0.45,0.03,4.15,38.73,0.95,-0.25,0.50,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,1.40,0.03,4.41,39.19,0.89,-0.23,0.48,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,RG-0105A,RONALD_GUIDO,CP72-2086,1.76,0.03,4.33,34.68,0.79,-0.26,0.44,28011,Goteo, 1.91 ,CP72-2086,Franco Arcilloso
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.06,0.01,3.00,19.86,0.39,-0.38,0.27,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.44,0.00,1.00,12.32,0.19,-0.42,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.32,0.00,1.00,10.83,0.19,-0.42,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.19,0.00,1.00,13.77,0.20,-0.41,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.38,0.00,1.00,12.40,0.17,-0.43,0.16,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.66,0.00,1.02,9.99,0.21,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.93,0.00,1.00,12.60,0.17,-0.42,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.76,0.01,3.15,11.46,0.25,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.12,0.00,1.38,11.90,0.20,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.78,0.00,1.00,10.64,0.18,-0.43,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.27,0.00,1.33,12.71,0.21,-0.41,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.06,0.00,1.00,11.46,0.21,-0.41,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.74,0.01,3.45,23.47,0.33,-0.35,0.27,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.42,0.00,1.00,9.83,0.19,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.25,0.00,1.42,11.66,0.20,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.43,0.00,1.44,16.13,0.18,-0.40,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.57,0.00,1.00,9.71,0.21,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.20,0.00,2.07,18.69,0.22,-0.38,0.25,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.28,0.00,1.00,16.02,0.18,-0.40,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.88,0.00,1.02,11.16,0.18,-0.43,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.20,0.00,1.00,9.95,0.21,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.35,0.00,1.00,12.66,0.18,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.15,0.00,1.21,16.71,0.17,-0.39,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.30,0.00,1.52,15.96,0.18,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.85,0.00,2.04,13.43,0.18,-0.41,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.59,0.00,1.11,11.38,0.20,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.14,0.02,5.00,40.73,0.63,-0.22,0.43,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.22,0.01,3.56,18.68,0.25,-0.35,0.27,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.11,0.00,1.00,17.50,0.17,-0.39,0.22,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.49,0.00,1.93,12.20,0.20,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.28,0.00,1.00,14.79,0.18,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.50,0.00,1.00,16.99,0.15,-0.41,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.38,0.00,1.00,12.17,0.18,-0.43,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.75,0.00,1.59,13.42,0.20,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.62,0.01,2.31,13.72,0.21,-0.40,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.22,0.00,1.00,18.00,0.14,-0.41,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.32,0.00,1.00,15.61,0.17,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.16,0.00,1.00,18.12,0.14,-0.41,0.16,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.86,0.01,2.42,14.95,0.21,-0.40,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.30,0.00,1.00,16.96,0.16,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.88,0.01,3.21,14.02,0.18,-0.41,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.47,0.01,2.68,14.17,0.21,-0.40,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.15,0.00,1.00,17.86,0.13,-0.41,0.16,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.20,0.00,1.83,12.26,0.23,-0.41,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.14,0.00,1.00,19.86,0.14,-0.40,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.51,0.00,1.00,18.08,0.16,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.57,0.01,3.10,15.88,0.23,-0.39,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,1.47,0.00,2.09,14.93,0.18,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.52,0.01,3.51,16.52,0.21,-0.39,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.56,0.00,1.02,13.72,0.18,-0.41,0.17,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.66,0.01,4.20,18.32,0.25,-0.38,0.22,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.42,0.00,1.00,13.15,0.17,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.37,0.01,3.97,17.44,0.29,-0.37,0.23,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.35,0.00,1.00,15.33,0.15,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.13,0.01,4.70,12.33,0.34,-0.39,0.24,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.53,0.00,1.00,15.99,0.15,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.16,0.01,4.06,26.98,0.55,-0.29,0.37,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.59,0.00,1.00,16.20,0.15,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.08,0.00,1.00,17.30,0.15,-0.41,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.55,0.01,3.74,19.64,0.33,-0.36,0.24,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.48,0.00,1.00,17.27,0.15,-0.40,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.04,0.00,1.00,19.42,0.14,-0.39,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,1.33,0.01,3.16,16.72,0.29,-0.38,0.22,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.29,0.00,1.12,15.73,0.17,-0.40,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.36,0.00,1.09,13.74,0.18,-0.41,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.36,0.01,3.30,13.26,0.25,-0.40,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.33,0.00,1.00,13.19,0.20,-0.40,0.21,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.41,0.00,1.29,13.44,0.20,-0.41,0.19,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.89,0.01,2.65,15.89,0.30,-0.38,0.22,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.29,0.01,4.70,11.84,0.27,-0.41,0.20,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,ET-01,EL_TAMARINDO,NA56-42,0.38,0.00,1.00,13.45,0.17,-0.42,0.18,3001,Goteo, 0.79 ,NA56-42,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.77,0.06,5.00,56.73,1.30,-0.14,0.57,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.41,0.07,5.00,75.82,1.61,-0.06,0.65,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.79,0.06,5.00,68.68,1.49,-0.09,0.62,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.58,0.04,4.94,52.94,1.16,-0.16,0.55,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.22,0.04,5.00,53.44,1.15,-0.15,0.56,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.54,0.04,4.92,43.32,0.98,-0.20,0.49,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.81,0.05,4.92,56.36,1.23,-0.14,0.56,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.24,0.03,3.82,33.47,0.62,-0.25,0.42,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.75,0.04,4.96,48.19,1.10,-0.17,0.52,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.46,0.05,5.00,50.05,1.14,-0.18,0.52,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.11,0.04,5.00,49.15,1.07,-0.19,0.51,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.84,0.05,4.99,57.28,1.27,-0.13,0.57,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.74,0.06,5.00,63.65,1.39,-0.12,0.60,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.70,0.05,4.82,56.76,1.20,-0.13,0.58,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.20,0.04,4.94,58.22,1.22,-0.13,0.58,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-01,LOS_JICAROS_LA_TECA,CP72-2086,0.21,0.07,5.00,75.59,1.61,-0.04,0.68,35001,Goteo, 3.09 ,CP72-2086,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.45,0.01,5.00,13.65,0.24,-0.40,0.20,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.98,0.00,5.00,11.73,0.20,-0.42,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.67,0.01,5.00,14.61,0.21,-0.41,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.64,0.01,5.00,15.40,0.20,-0.41,0.16,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.53,0.01,5.00,13.39,0.21,-0.41,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,1.09,0.01,5.00,15.04,0.18,-0.41,0.16,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.11,0.01,5.00,13.19,0.19,-0.41,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.17,0.00,5.00,14.57,0.17,-0.42,0.16,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.34,0.01,5.00,13.71,0.21,-0.41,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.46,0.00,5.00,11.41,0.19,-0.42,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.32,0.01,5.00,13.55,0.20,-0.42,0.15,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,LJ-02,LOS_JICAROS_LA_TECA,OTRAS,0.18,0.01,5.00,14.01,0.19,-0.41,0.17,35002,Goteo, 0.69 ,OTRAS,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.88,0.09,4.81,73.42,1.68,-0.06,0.65,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.74,0.15,4.94,130.02,2.32,0.04,0.74,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.41,0.15,4.94,126.36,2.30,0.04,0.73,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.74,0.19,5.00,170.95,2.77,0.10,0.77,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,2.58,0.14,4.91,108.95,2.12,0.02,0.72,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.55,0.14,5.00,111.77,2.19,0.02,0.73,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.76,0.11,4.96,93.30,1.90,-0.02,0.69,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.15,0.06,4.15,58.51,1.34,-0.12,0.58,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.16,0.07,5.00,65.01,1.52,-0.07,0.63,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.97,0.16,4.99,128.34,2.37,0.05,0.74,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.53,0.11,4.91,87.00,1.87,-0.02,0.68,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.56,0.07,4.85,70.15,1.57,-0.08,0.64,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.75,0.10,4.88,87.99,1.84,-0.03,0.68,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.95,0.20,4.99,169.69,2.80,0.09,0.77,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.58,0.20,4.96,184.19,2.89,0.12,0.79,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.11,0.14,4.99,109.05,2.15,0.02,0.73,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.45,0.09,4.97,78.92,1.72,-0.03,0.67,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.42,0.11,4.86,93.24,1.89,-0.02,0.68,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.99,0.17,5.00,144.30,2.51,0.08,0.78,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,1.15,0.16,4.93,143.65,2.46,0.07,0.76,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.46,0.13,4.88,118.50,2.16,0.05,0.74,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,GEMELOS,LOS_JICAROS_LA_TECA,CP72-2086,0.32,0.18,5.00,176.32,2.81,0.13,0.79,35003,Goteo, 3.98 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.37,0.02,5.00,17.41,0.21,-0.39,0.18,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.19,0.02,5.00,17.83,0.24,-0.39,0.20,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.74,0.02,5.00,18.60,0.22,-0.38,0.22,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.14,0.02,5.00,17.08,0.21,-0.40,0.18,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.41,0.02,5.00,18.35,0.20,-0.39,0.20,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.65,0.02,5.00,18.21,0.20,-0.38,0.20,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.97,0.04,5.00,48.32,0.97,-0.18,0.51,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.26,0.02,5.00,19.07,0.23,-0.37,0.23,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-01A,LOS_JICAROS_LA_TECA,CP72-2086,0.34,0.02,5.00,23.32,0.33,-0.35,0.28,35004,Goteo, 0.66 ,CP72-2086,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.76,0.02,5.00,16.13,0.24,-0.39,0.19,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.55,0.01,5.00,15.97,0.17,-0.41,0.15,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.38,0.00,5.00,11.76,0.19,-0.42,0.16,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.48,0.02,5.00,16.20,0.24,-0.40,0.18,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.41,0.00,5.00,13.46,0.20,-0.42,0.17,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.35,0.02,5.00,19.16,0.31,-0.38,0.20,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.43,0.01,5.00,16.21,0.20,-0.40,0.18,35005,Goteo, 0.56 ,OTRAS,Franco
23/4/2021,LJ-02A,LOS_JICAROS_LA_TECA,OTRAS,0.31,0.01,5.00,11.93,0.21,-0.42,0.17,35005,Goteo, 0.56 ,OTRAS,Franco
